PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
865875,3153,FLORAL,National,ROSES,ROSE ARRANGEMENTS, 
865885,69,GROCERY,Private,DINNER MXS:DRY,MACARONI & CHEESE DNRS,7.25 OZ
865888,1755,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,25.79 OZ
865891,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,6.75 OZ
865892,785,GROCERY,National,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,15 CT
865900,154,DELI,National,DELI SPECIALTIES (RETAIL PK),DL SPEC: DRY/REFRIG PASTAS,16 OZ
865903,5355,DELI,National,SUSHI,SUSHI - IN STORE PREPARED,9PC/7OZ
865907,1448,GROCERY,National,CAT LITTER,SCOOP LITTER,28 LB
865924,121,GROCERY,National,FD WRAPS/BAGS/TRSH BG,GARBAGE KITCHEN COMPACTOR BA,35 CT
865951,1046,GROCERY,National,COFFEE,GROUND COFFEE,11.5 OZ
865992,69,MEAT-PCKGD,Private,HOT DOGS,PREMIUM - BEEF,16 OZ
866012,69,NUTRITION,Private,WATER,SPRING WATER,20 OZ
866025,693,DRUG GM,National,CANDY - PACKAGED,CANDY BARS (MULTI PACK),6PK/9 OZ
866043,436,GROCERY,National,CANNED JUICES,FRUIT DRINKS: CANNED & GLASS (,128 OZ
866082,1011,GROCERY,National,PAPER HOUSEWARES,KITCHEN & BATHROOM DISPENSER C,3 OZ
866085,69,DRUG GM,Private,ELECTRICAL SUPPPLIES,GENERAL PURPOSE BULBS, 
866105,928,GROCERY,National,HISPANIC,ORIENTAL SOY SAUCE,15 OZ
866108,525,DRUG GM,National,BOOKSTORE,PAPERBACK BOOKS, 
866118,69,GROCERY,Private,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,16 OZ
866128,214,GROCERY,National,CHEESE,MISCELLANEOUS CHEESE,8 OZ
866140,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
866149,181,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,5.9 OZ
866154,4958,DRUG GM,National,ANTACIDS,ANTI-ACIDS, 
866158,972,GROCERY,National,BAG SNACKS,POTATO CHIPS,12 OZ
866162,1014,DRUG GM,National,INSECTICIDES,ANT AND ROACH, 
866172,69,GROCERY,Private,BAKING NEEDS,MARSHMALLOWS,16 OZ
866177,1282,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
866207,214,GROCERY,National,CHEESE,MISCELLANEOUS CHEESE,8 OZ
866211,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
866215,69,DRUG GM,Private,KITCHEN GADGETS,GADGETS/TOOLS,8 INCH
866223,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ
866227,2,PASTRY,National,BREAKFAST SWEETS,SW GDS:DONUTS, 
866265,5510,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,10CT/15 OZ
866290,857,DRUG GM,National,CANDY - PACKAGED,SEASONAL MISCELLANEOUS,.75 OZ
866292,1278,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,1.25 OZ
866295,2118,GROCERY,National,HISPANIC,AUTHENTIC PEPPERS,7 OZ
866296,1755,GROCERY,National,FROZEN PIZZA,PIZZA/PREMIUM,16.65 OZ
866323,1251,GROCERY,National,FROZEN PIE/DESSERTS,FRZN PASTRY&COOKIES,18 OZ
866328,1055,PRODUCE,National,HERBS,HERBS FRESH OTHER,2/3OZ
866355,1441,PRODUCE,National,PROCESSED,DIPS,15.5 OZ
866395,4946,DRUG GM,National,ORAL HYGIENE PRODUCTS,ORAL HYGIENE BRUSHES, 
866433,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE, 
866436,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,4.5 OZ
866439,69,DRUG GM,Private,SPRING/SUMMER SEASONAL,GRILL ACCESSORIES, 
866488,456,GROCERY,National,COFFEE,GROUND COFFEE,29.2 OZ
866489,2434,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ
866528,5258,GROCERY,National,BAKING MIXES,BROWNIE MIX,17.6 OZ
866534,69,GROCERY,Private,BAKING NEEDS,PIE FILLING MINCEMEAT GLAZES,21 OZ
866540,5,PASTRY,Private,DELI SUPPLIES,CAKES - OTHER, 
866548,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
866563,103,GROCERY,National,SOFT DRINKS,TEA SWEETENED,2 LTR
866573,69,GROCERY,Private,FRZN BREAKFAST FOODS,WAFFLES/PANCAKES/FRENCH TOAST,12.3 OZ
866593,861,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,2.4 OZ
866612,69,DRUG GM,Private,VITAMINS,VITAMIN - INDIVIDUAL, 
866629,2294,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,TAPE & MAILING PRODUCTS, 
866671,1009,GROCERY,National,FRZN FRUITS,FROZEN FRUIT,10 OZ
866697,2090,DELI,National,DELI MEATS,MEAT: HAM PPK/PRSLC,8 OZ
866755,4091,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
866776,5582,GROCERY,National,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,16 OZ
866778,69,GROCERY,Private,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,18 OZ
866781,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,MOUTHWASH RINSES AND SPRAYS, 
866805,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,GIFT-WRAP EVERYDAY, 
866828,2293,GROCERY,National,PNT BTR/JELLY/JAMS,PEANUT BUTTER,16 OZ
866835,159,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,8.6 OZ
866848,2389,GROCERY,National,IMPORTED WINE,SOUTH AMERICAN WINES, 
866858,4451,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
866864,1266,GROCERY,National,PNT BTR/JELLY/JAMS,PRESERVES JAM MARMALADE,18OZ
866871,2,PRODUCE,National,GRAPES,GRAPES BLACK/BLUE,18 LB
866878,4309,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
866889,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,6 OZ
866899,5229,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS,60 GM
866931,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MACKEREL,15 OZ
866933,1329,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE - DRY BAG AND BOX,5 LB
866950,1002,GROCERY,National,SOUP,RAMEN NOODLES/RAMEN CUPS,3 OZ
866968,2660,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,PARTY SEASONAL, 
867008,69,GROCERY,Private,LAUNDRY ADDITIVES,FABRIC SOFTENER SHEETS,120 CT
867016,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
867020,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
867021,69,PASTRY,Private,CAKES,CAKES: LAYERS, 
867041,1883,NUTRITION,National,PREPARED/PKGD FOODS,BOXED PREPARED/ENTREE/DRY PREP,5.5 OZ
867064,1282,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
867066,1545,DRUG GM,National,HARDWARE SUPPLIES,HAND TOOLS,8 IN
867081,2483,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,3.2 OZ
867087,69,GROCERY,Private,FROZEN BREAD/DOUGH,FRZN GARLIC BREAD/TOAST/STICKS,10 OZ
867138,759,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,32 OZ
867140,69,GROCERY,Private,HISPANIC,ORIENTAL VEGETABLES,8 OZ
867142,1527,GROCERY,National,PICKLE/RELISH/PKLD VEG,PICKLD VEG PEPPERS ETC,3 OZ
867156,1225,GROCERY,National,CAT FOOD,CAT TREATS,2.1 OZ
867188,1046,GROCERY,National,FROZEN PIE/DESSERTS,FRZN WHIPPED TOPPING,8 OZ
867198,2340,GROCERY,National,IMPORTED WINE,ITALIAN WINES,750 ML
867214,442,GROCERY,National,MISC. DAIRY,MEXICAN SOFT TORTILLAS AND WRA,15.8 OZ
867215,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG,LAWN & LEAF BAGS,10 CT
867219,4367,MEAT,National,SMOKED MEATS,OFFALS, 
867272,759,GROCERY,National,YOGURT,YOGURT MULTI-PACKS,8 PK
867293,2152,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
867309,69,GROCERY,Private,HOUSEHOLD CLEANG NEEDS,OVEN CLEANERS,16 OZ
867327,1809,GROCERY,National,HISPANIC,KOSHER FOODS,12 OZ
867330,851,DRUG GM,National,BATTERIES,ALKALINE BATTERIES, 
867340,69,DRUG GM,Private,DIETARY AID PRODUCTS,LIQUID NUTRITION FOR ADULTS,8 OZ
867366,1475,GROCERY,National,SHORTENING/OIL,OLIVE OIL,32 OZ
867389,2857,MEAT,National,BEEF,PATTIES, 
867406,1545,DRUG GM,National,HARDWARE SUPPLIES,FASTENERS, 
867411,2716,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS,2.3 OZ
867420,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW, 
867447,5879,GROCERY,National,COFFEE,GROUND COFFEE,12 OZ
867469,69,GROCERY,Private,COLD CEREAL,ADULT CEREAL,18 OZ
867484,69,PASTRY,Private,CAKES,CAKES:BIRTHDAY/CELEBRATION LAY, 
867496,334,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,2.25 OZ
867519,2,PRODUCE,National,CITRUS,TANGERINES & TANGELOS, 
867531,1403,GROCERY,National,HISPANIC,AUTHENTIC INDIAN FOODS,12 OZ
867539,283,GROCERY,National,CONDIMENTS/SAUCES,STEAK & WORCHESTER SAUCE,5 OZ
867543,5523,NUTRITION,National,FROZEN,FROZEN VEGETABLES,16 OZ
867547,1046,GROCERY,National,MISC. DAIRY,REFRIGERATED PUDDING,4 OZ
867548,5174,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
867592,1204,DRUG GM,National,INSECTICIDES,RODENTICIDES, 
867596,6167,NUTRITION,National,FROZEN,FROZEN MEAT (VEGETARIAN),10.6 OZ
867607,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,14.5OZ
867622,69,PRODUCE,Private,APPLES,APPLES RED DELICIOUS (BULK&BAG,3 LB
867628,773,GROCERY,National,HISPANIC,MEDITERRANEAN/GREEK FOODS,7.5 OZ
867631,1720,DRUG GM,National,MAGAZINE,BRIDAL-MAGAZINE, 
867648,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
867650,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS SEASONAL, 
867651,2164,NUTRITION,National,REFRIGERATED,NON-DAIRY CHEESE,7 OZ
867667,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
867668,69,GROCERY,Private,CRACKERS/MISC BKD FD,SOUP CRACKERS (SALTINE/OYSTER),14 OZ
867673,5123,COSMETICS,National,BATH,BATH ACCESSORIES, 
867679,1953,DRUG GM,National,BABY HBC,BABY ANTIBIOTIC OINTMENTS & CR, 
867689,638,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN CAKES/ALL TYPES INCLUDI,23.5 OZ
867702,194,GROCERY,National,WAREHOUSE SNACKS,SNACK MIX,15 OZ
867709,1089,MEAT-PCKGD,National,DINNER SAUSAGE,COCKTAILS,1 LB
867721,693,GROCERY,National,SYRUPS/TOPPINGS,ICE CREAM TOPPINGS,4 OZ
867785,751,DRUG GM,National,DIAPERS & DISPOSABLES,BABY DIAPERS,34 CT
867787,233,GROCERY,National,CAT FOOD,CAT TREATS,4 OZ
867827,1844,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN. TAMPONS,20 CT
867882,5229,NUTRITION,National,FITNESS&DIET,DIET CNTRL BARS NUTRITIONAL,5 CT
867886,1251,GROCERY,National,SOUP,CONDENSED SOUP,10.5 OZ
867903,1527,GROCERY,National,OLIVES,GREEN OLIVES,3 OZ
867904,1694,DRUG GM,National,PLASTIC HOUSEWARES,SINK ACCESSORIES, 
867907,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3.5 OZ
867927,952,GROCERY,National,PET CARE SUPPLIES,FLEA/TICK COLLAR,16 OZ
867931,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
867960,936,GROCERY,National,BAKING MIXES,MISCELLANEOUS PACKAGE MIXES,14 OZ
867964,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS, 
868006,5724,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
868015,69,GROCERY,Private,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,14 OZ
868028,5320,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,1.24 OZ
868064,1521,GROCERY,National,HISPANIC,AUTHENTIC THAI FOODS,3.5 OZ
868066,69,GROCERY,Private,SNACK NUTS,VAC PAC NUTS(CANS),23 OZ
868075,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
868082,135,GROCERY,National,FRZN POTATOES,FRZN HASHBROWN POTATOES,2 LB
868088,236,GROCERY,National,FRZN BREAKFAST FOODS,FRZN BREAKFAST PASTRY,11.5 OZ
868095,468,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,FASTENERS,4 OZ
868101,1513,DRUG GM,National,AUTOMOTIVE PRODUCTS,INTERIOR/EXTERIOR CARE, 
868131,539,DRUG GM,National,CIGARETTES,CIGARETTES,971788  PK
868147,499,GROCERY,National,DRY MIX DESSERTS,PUDDING&GELATIN CUPS/CANS,4/3.5 OZ
868149,1527,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,3.5 OZ
868161,1098,GROCERY,National,SUGARS/SWEETNERS,SWEETENERS,120 CT
868205,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,8 OZ
868218,69,DRUG GM,Private,SINUS AND ALLERGY,SINUS/ALLERGY - PSE, 
868226,605,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-NON CHOCOLATE,12.1 OZ
868275,380,GROCERY,National,DOG FOODS,CAN DOG FOOD (SKIPPY/PEDIGREE/,22 OZ
868319,764,GROCERY,National,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,5.125 OZ
868386,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.25 OZ
868389,764,DRUG GM,National,SOAP - LIQUID & BAR,BAR SOAP,4/4.25 OZ
868401,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
868415,2209,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
868423,69,GROCERY,Private,CHEESE,NATURAL CHEESE EXACT WT SLICES,6 OZ
868430,1251,GROCERY,National,PASTA SAUCE,MAINSTREAM,67 OZ
868473,2044,GROCERY,National,FRZN JCE CONC/DRNKS,FRZN CONC ALLIEDS OVER 50% JUI,12 OZ
868494,5143,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS SEASONAL, 
868499,340,SEAFOOD-PCKGD,National,SEAFOOD - MISC,AUTHENTIC JAPANESE FOODS,23 OZ
868514,2409,GROCERY,National,DOMESTIC WINE,PREMIUM 750ML WINES,750ML
868522,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12OZ LN BT
868539,69,GROCERY,Private,CANNED JUICES,APPLE JUICE & CIDER (OVER 50%,64 OZ
868542,3608,DELI,National,PREPARED FOOD,PREP FD: ENTREES (COLD), 
868546,69,GROCERY,Private,FRUIT - SHELF STABLE,APPLE SAUCE,25 OZ
868548,1487,GROCERY,National,YOGURT,YOGURT MULTI-PACKS,18 OZ
868588,135,GROCERY,National,FRZN POTATOES,FRZN BAKED/STUFFED/MASHED&SPEC,22 OZ
868597,921,GROCERY,National,SOUP,BROTH,49.5 OZ
868615,69,DRUG GM,Private,HARDWARE SUPPLIES,HANGERS,10 PK
868642,5657,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,15 OZ
868655,1977,GROCERY,National,ICE CREAM/MILK/SHERBTS,SUPER PREMIUM PINTS,PT
868660,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
868683,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,24 OZ
868684,2205,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,BINDERS & PORTFOLIOS,1/2 IN
868712,1441,PRODUCE,National,PROCESSED,DIPS,15 OZ
868725,69,DRUG GM,Private,VITAMINS,VITAMIN - MULTIPLE COMBIN, 
868727,69,GROCERY,Private,CONDIMENTS/SAUCES,BBQ SAUCE,18 OZ
868733,2266,DELI,National,SALADS/DIPS,SAL:SALSA/DPS-PRPCK,8 OZ
868745,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
868747,5834,PASTRY,National,ROLLS,ROLLS: BAGELS,12 OZ
868763,1136,DRUG GM,National,SHAVING CARE PRODUCTS,SHAVE CREAMS AND POWDERS, 
868764,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
868779,953,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,WRITING INSTRUMENTS, 
868818,4507,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK, 
868858,1230,GROCERY,National,BAKING MIXES,MISCELLANEOUS PACKAGE MIXES,26.60 OZ
868868,317,GROCERY,National,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,18 OZ
868888,759,GROCERY,National,YOGURT,YOGURT MULTI-PACKS,4 PK/7 OZ
868909,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
868915,194,GROCERY,National,BAKING MIXES,MISCELLANEOUS PACKAGE MIXES,17.5 OZ
868941,1694,DRUG GM,National,PLASTIC HOUSEWARES,GLASS FOOD STORAGE,20 QT
868953,69,GROCERY,Private,DINNER MXS:DRY,SKILLET DINNERS,5.8 OZ
868961,861,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS, 
868970,317,GROCERY,National,CHEESE,CREAM CHEESE,8 OZ
868971,69,GROCERY,Private,BAKING NEEDS,MARSHMALLOWS,10 OZ
868972,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11.5 OZ
868984,1225,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,8 CT
869004,2246,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,SCHOOL SUPPLIES, 
869024,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG,PLASTIC TRASH BAGS,10 CT
869047,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,14 OZ
869048,69,GROCERY,Private,SPICES & EXTRACTS,FOOD COLORINGS,1 OZ
869052,5355,DELI,National,SUSHI,SUSHI - IN STORE PREPARED,7 OZ
869054,5744,NUTRITION,National,REFRIGERATED,JUICE (UNDER 10% JUICE),20 OZ
869067,1645,GROCERY,National,DRY SAUCES/GRAVY,SPICES & SEASONINGS,3.2 OZ
869105,1844,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN. TAMPONS,40CT
869123,4951,DRUG GM,National,ANALGESICS,ADULT ANALGESICS, 
869150,1251,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,18.8 OZ
869177,2,PRODUCE,National,MELONS,HONEYDEW WHOLE,5 CT
869195,866,DRUG GM,National,NEWSPAPER,NEWSPAPER, 
869201,5311,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,8 OZ
869216,69,PASTRY,Private,CAKES,CAKES: ANGEL FDS/CKE ROLLS, 
869252,407,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4.5 OZ
869260,69,COSMETICS,Private,MAKEUP AND TREATMENT,IMPLEMENTS SETS, 
869272,2553,GROCERY,National,DOMESTIC WINE,SUPER PREMIUM WINES,750 ML
869322,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS,PAILS,4 QT
869333,76,GROCERY,National,DOG FOODS,CAN DOG FOOD (SKIPPY/PEDIGREE/,176 OZ
869344,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
869388,69,GROCERY,Private,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,50 CT
869414,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE, 
869443,2536,SPIRITS,National,LIQUOR,BLENDED WHISKEY,375ML
869465,188,GROCERY,National,COCOA MIXES,HOT CHOCOLATE COCOA MIX,2.32 OZ
869474,1655,DRUG GM,National,INFANT CARE PRODUCTS,FEEDING ACCESSORIES BOTTLES, 
869477,70,DRUG GM,National,SOAP - LIQUID & BAR,BAR SOAP,8.5 OZ
869488,361,DRUG GM,National,HAIR CARE PRODUCTS,WOMENS  HAIR SPRAYS,7  OZ
869500,1011,GROCERY,National,FACIAL TISS/DNR NAPKIN,PAPER NAPKINS,360 CT
869508,2722,FLORAL,National,FLORAL BALLOONS,BALLOONS 18IN PKG NON LICENSED,18 IN
869524,2014,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,12.8 OZ
869536,69,GROCERY,Private,SPICES & EXTRACTS,IMITATION EXTRACTS,1 OZ
869547,4928,DRUG GM,National,LAXATIVES,LAXATIVES, 
869551,1266,GROCERY,National,PNT BTR/JELLY/JAMS,PRESERVES JAM MARMALADE,10 OZ
869573,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5OZ
869577,754,GROCERY,National,PASTA SAUCE,MAINSTREAM,26 OZ
869604,69,GROCERY,Private,BAKING NEEDS,BAKING POWDER & SODA,10 OZ
869621,361,DRUG GM,National,HAIR CARE PRODUCTS,HAIR CONDITIONERS AND RINSES,15 OZ
869622,69,GROCERY,Private,PAPER HOUSEWARES,PLSTC CTLRYTBLCLTHSTTHPKSST,72 CT
869641,822,NUTRITION,National,FROZEN,FROZEN ENTREES,11 OZ
869660,1266,GROCERY,National,SHORTENING/OIL,VEGETABLE/SALAD OIL,32 OZ
869676,3535,DELI,National,CHEESES,CHEESE: NATURAL BULK, 
869683,1621,GROCERY,National,BAKING NEEDS,CAKE DECORS - BIRTHDAY CANDLES, 
869688,3659,MEAT,National,BEEF,GRND/PATTY - BEEF, 
869728,289,GROCERY,National,MISC. DAIRY,MISC DAIRY REFIGERATED,20 OZ
869753,623,DRUG GM,National,SHOE CARE,SHOE CARE: LACES/POLISH/CLOT,2.5OZ
869755,69,PASTRY,Private,BREAKFAST SWEETS,SW GDS: SW ROLLS/DAN, 
869771,1893,GROCERY,National,HISPANIC,KOSHER FOODS,15 OZ
869807,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,BAGELS,18 OZ
869827,69,DRUG GM,Private,ANTACIDS,ANTI-ACIDS, 
869835,1875,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD UNSWE,12 OZ
869847,2891,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
869857,2,PRODUCE,National,GRAPES,GRAPES RED,18 LB
869868,1230,GROCERY,National,SOUP,RTS SOUP: CHUNKY/HOMESTYLE ET,15 OZ
869872,2034,PRODUCE,National,POPCORN,POPCORN - OTHER,3PK 3.0 OZ
869874,5006,DRUG GM,National,LAXATIVES,LAXATIVES,100 CT
869895,69,GROCERY,Private,FROZEN PIZZA,PIZZA/PREMIUM,12.4OZ/2CT
869900,1508,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.5 OZ
869903,1594,GROCERY,National,FROZEN BREAD/DOUGH,FRZN GARLIC BREAD/TOAST/STICKS,14 OZ
869904,1046,GROCERY,National,DRY MIX DESSERTS,GELATIN,3 OZ
869910,794,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,TOASTER PASTRIES,14 OZ
869916,857,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,9.5 OZ
869933,1441,PRODUCE,National,PROCESSED,DRESSINGS,15 OZ
869964,5126,GROCERY,National,COOKIES/CONES,SPECIALTY COOKIES,3.5 OZ
869987,5764,NUTRITION,National,REFRIGERATED,YOGURT,6 OZ
870018,2310,GROCERY,National,HISPANIC,BURRITOS,5 OZ
870070,938,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN CREAM PIES,5.7 OZ
870101,523,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN FRUIT PIES  & COBBLERS,37 OZ
870111,472,MEAT-PCKGD,National,MISCELLANEOUS,PICKLE ITEMS,9.5 OZ
870128,1282,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
870130,538,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,9 OZ
870158,1923,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,OTHER,1 LB
870165,4978,DRUG GM,National,INFANT FORMULA,INFANT FORMULA SOY BASE,32 OZ
870168,2090,DELI,National,CHEESES,CHEESE: NATURAL PREPORTND,8 OZ
870177,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,1.625 OZ
870195,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,1 LB
870211,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,10.4 OZ
870248,4947,DRUG GM,National,ORAL HYGIENE PRODUCTS,ORAL HYGIENE BRUSHES, 
870269,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS,TRADITIONAL,64 OZ
870291,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,WHITENING SYSTEMS, 
870307,2121,GROCERY,National,CRACKERS/MISC BKD FD,MULTI-PACK CRACKERS,11 OZ
870309,69,PRODUCE,Private,POPCORN,POPCORN - MICROWAVE,3/3.5 OZ
870310,1208,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS POWDERED,2 GAL
870315,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG,GARBAGE KITCHEN COMPACTOR BA,50 CT
870327,1282,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
870345,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ
870372,407,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ
870390,584,NUTRITION,National,RICE CAKES,RICE CAKES, 
870403,1225,GROCERY,National,CAT FOOD,CAN CATFD GOURMET/SUP PREM (GR,3 OZ
870412,334,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,11 OZ
870420,69,GROCERY,Private,VEGETABLES - SHELF STABLE,HOMINY,15.5 OZ
